amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba,order-item-id,is-prime
404-6405393-8611508,404-6405393-8611508,2026-08-26T14:33:49+00:00,2026-08-27T04:03:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,40.0,,,,119.98,40.0,TIRUVANNAMALAI,TAMIL NADU,606601,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66997004019842,false
408-9565922-3493922,408-9565922-3493922,2026-08-26T14:27:45+00:00,2026-08-26T18:28:31+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,CHENNAI,TAMIL NADU,600059,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66996967364722,false
404-4976340-8959529,404-4976340-8959529,2026-08-26T14:14:52+00:00,2026-08-27T04:04:52+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,0.0,,,,,,,,NEW DELHI,DELHI,110083,IN,,false,,,,false,66998177432082,false
404-6987263-2089929,404-6987263-2089929,2026-08-26T14:07:47+00:00,2026-08-26T18:08:10+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Cancelled,0,,,,,,,,,,BHAVNAGAR,GUJARAT,364001,IN,,false,,,,false,66996860721042,false
408-7625230-6059515,408-7625230-6059515,2026-08-26T13:44:37+00:00,2026-08-26T17:44:54+00:00,Cancelled,Amazon,Amazon.in,,Expedited,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft,FBK79271,B0DQ8W1RBV,Cancelled,0,,,,,,,,,,GUMMIDIPOONDI,TAMIL NADU,601201,IN,,false,,,,false,66994233781362,false
405-6005016-9237926,405-6005016-9237926,2026-08-26T13:37:43+00:00,2026-08-28T19:34:19+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,MUMBAI,MAHARASHTRA,400074,IN,,false,,,,false,66996607510802,false
404-4051702-8675551,404-4051702-8675551,2026-08-26T13:36:34+00:00,2026-08-26T13:48:08+00:00,Cancelled,Amazon,Amazon.in,,Standard,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Cancelled,0,,,,,,,,,,BENGALURU,KARNATAKA,562125,IN,,false,,,,false,66996295575762,false
403-1227618-1247520,403-1227618-1247520,2026-08-26T13:35:16+00:00,2026-08-26T18:12:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,19.0,,,,,19.0,BENGALURU,KARNATAKA,560043,IN,,false,,,,false,66995406210162,false
408-2047663-2373939,408-2047663-2373939,2026-08-26T13:07:53+00:00,2026-08-26T17:08:30+00:00,Cancelled,Amazon,Amazon.in,,Expedited,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft,FBK79271,B0DQ8W1RBV,Cancelled,0,,,,,,,,,,GUMMIDIPOONDI,TAMIL NADU,601201,IN,,false,,,,false,66995061687042,false
403-3734389-2392362,403-3734389-2392362,2026-08-26T13:05:01+00:00,2026-08-29T19:31:13+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft,FBK79271,B0DQ8W1RBV,Shipped,1,INR,1499.0,,40.0,,,,,40.0,karunagappally,KERALA,690528,IN,,false,,,,false,66995719891642,false
405-2453001-2247550,405-2453001-2247550,2026-08-26T13:00:26+00:00,2026-08-27T04:05:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Portable Blender | 6 Leaf Stainless Steel Blade Portable Blender for Smoothie and Juices Milkshakes & Ice Crushing | 3000 mAh Type C Rechargeab,FBA79812,B0FS6TB7CP,Shipped,1,INR,2199.0,,40.0,,,,,40.0,GOALPARA,ASSAM,783134,IN,,false,,,,false,66995866044762,false
405-3456273-6598768,405-3456273-6598768,2026-08-26T12:53:03+00:00,2026-08-26T14:41:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev 3-in-1 Accessory Kit for Cordless Wet & Dry Vacuum Cleaner VC-05 | for Car, Sofa & Home Cleaning | Easy to Attach & Durable Build",FBA79913,B0FYNLPK1B,Shipped,1,INR,399.0,,,,,,,,Greater Noida,UTTAR PRADESH,201318,IN,,false,,,,false,66995186980202,false
171-3804007-2987508,171-3804007-2987508,2026-08-26T12:34:07+00:00,2026-08-27T08:33:57+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 6 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushhea,FBA79673,B0FJG5PFGQ,Shipped,1,INR,649.0,,,,,,,,NALBARI,ASSAM,781335,IN,,false,,,,false,66994533593922,false
407-0274711-5586700,407-0274711-5586700,2026-08-26T12:24:28+00:00,2026-08-28T04:26:18+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,Mumbai,MAHARASHTRA,400049,IN,,false,,,,false,66994628506042,false
404-1865176-3542724,404-1865176-3542724,2026-08-26T12:22:10+00:00,2026-08-26T15:33:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,CHENNAI,TAMIL NADU,600116,IN,,false,,,,false,66994819247522,false
403-8902887-0794700,403-8902887-0794700,2026-08-26T12:15:54+00:00,2026-08-26T21:04:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,,40.0,BELAGAVI,KARNATAKA,590006,IN,,false,,,,false,66992708593522,false
404-6839792-7017937,404-6839792-7017937,2026-08-26T12:09:02+00:00,2026-08-27T05:18:41+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"Nexlev Multipurpose Spot Cleaner Machine, Carpet Upholstery Deep Cleaner | Hot Water and Steam function | Powerful Suction | 1700 Watt | Stain Remover",FBA79971,B0GGHZWMVW,Cancelled,0,,,,,,,,,,Coimbatore,TAMIL NADU,641402,IN,,false,,,,false,66992674233562,false
406-1320669-3830705,406-1320669-3830705,2026-08-26T12:03:58+00:00,2026-08-26T16:04:33+00:00,Cancelled,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Cancelled,0,,,,,,,,,,"Pala,",KERALA,686574,IN,,false,,,,false,66993865267442,false
408-4067162-2144300,408-4067162-2144300,2026-08-26T11:38:04+00:00,2026-08-26T16:56:10+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,BENGALURU,KARNATAKA,560037,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66990348710202,false
406-0251715-1291503,406-0251715-1291503,2026-08-26T11:31:33+00:00,2026-08-26T15:55:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh,FBA79280,B0D845B2DG,Shipped,1,INR,1499.0,,40.0,,,,,40.0,PANIPAT,HARYANA,132103,IN,,false,,,,false,66993535941642,false
404-3670402-9363503,404-3670402-9363503,2026-08-26T11:20:29+00:00,2026-08-27T13:51:51+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Cordless Vacuum Cleaner|HEPA with Stainless Steel Cover|6000 mAh|Copper Motor| Rechargeable Type C|Ideal for Home, Office & Car Use|Compact & P",FBA79463,B0DCK56Q85,Shipped,1,INR,0.0,,,,,,,,VASAI VIRAR,MAHARASHTRA,401208,IN,,false,,,,false,66992362336762,false
408-2952468-9720366,408-2952468-9720366,2026-08-26T11:01:32+00:00,2026-08-26T16:24:17+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,,,,,,,PUNE,MAHARASHTRA,411014,IN,,false,,,,false,66990222523922,false
406-3256195-9744342,406-3256195-9744342,2026-08-26T10:47:36+00:00,2026-08-26T23:07:59+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,,,,,,,Pune,MAHARASHTRA,411048,IN,,false,,,,false,66991647342002,false
S02-7973166-0364152,26082618ZB,2026-08-26T10:44:15+00:00,2026-09-09T01:51:18+00:00,Shipped,Amazon,Non-Amazon,,Standard,-,FBA79483,B0DK9NRBWJ,Unshipped,30,,,,,,,,,,"Bhiwandi, Maharashtra",MH,421302,IN,,false,,,,false,0,false
407-5661968-5045118,407-5661968-5045118,2026-08-26T10:32:46+00:00,2026-08-26T20:59:03+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Portable Blender | 6 Leaf Stainless Steel Blade Portable Blender for Smoothie and Juices Milkshakes & Ice Crushing | 3000 mAh Type C Rechargeab,FBA79812,B0FS6TB7CP,Shipped,1,INR,2199.0,,40.0,,,,,40.0,Visakhapatnam,ANDHRA PRADESH,530046,IN,,false,,,,false,66991229347282,false
403-2670797-3323516,403-2670797-3323516,2026-08-26T10:27:19+00:00,2026-08-26T14:37:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Electric Spin Scrubber for Bathroom | Bathroom Cleaning Machine Electric with 6 Interchangeable Heads | Auto Water Spray | 90 Min Runtime | Adj,FBK80024,B0GLHC8CB3,Shipped,1,INR,1801.0,,,,,,36.02,,MAYILADUTHURAI,TAMIL NADU,609001,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66989621730042,false
405-9877200-1473120,405-9877200-1473120,2026-08-26T10:02:35+00:00,2026-08-27T11:17:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2199.0,,40.0,,,,,40.0,WEST DELHI,DELHI,110018,IN,,false,,,,false,66989419751722,false
404-2858325-6322730,404-2858325-6322730,2026-08-26T09:59:38+00:00,2026-08-26T11:20:30+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Cancelled,0,,,,,,,,,,HYDERABAD,TELANGANA,500089,IN,,false,,,,false,66989323262762,false
406-1124980-3413131,406-1124980-3413131,2026-08-26T09:45:05+00:00,2026-09-03T06:52:34+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,BENGALURU,KARNATAKA,560087,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66989346172522,false
406-2253441-5606714,406-2253441-5606714,2026-08-26T09:38:20+00:00,2026-08-26T09:42:26+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Cancelled,0,,,,,,,,,,BENGALURU,KARNATAKA,560087,IN,,false,,,,false,66988244536722,false
404-1063170-5113907,404-1063170-5113907,2026-08-26T09:34:17+00:00,2026-08-27T19:26:12+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,0.0,,,,,,,,RAILA,RAJASTHAN,311024,IN,,false,,,,false,66987591450042,false
406-2331052-8445145,406-2331052-8445145,2026-08-26T09:17:43+00:00,2026-08-26T14:56:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,nexlev Replacement HEPA Filter | Compatible 2 in 1 Handheld & Stick Vacuum Cleaner VC-01 | Captures 99.97% Dust & Allergens | Washable & Durable Filte,FBA79773,B0F74DJYG6,Shipped,1,INR,248.0,,9.5,,,,,9.5,MUMBAI,MAHARASHTRA,400095,IN,,false,,,,false,66987447890122,false
407-8082425-6194727,407-8082425-6194727,2026-08-26T09:17:26+00:00,2026-08-26T11:54:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,,,,,,,BENGALURU,KARNATAKA,560017,IN,,false,,,,false,66987473130722,false
407-3552320-6668304,407-3552320-6668304,2026-08-26T08:42:25+00:00,2026-08-29T08:04:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,40.0,,,,,40.0,NOIDA,UTTAR PRADESH,201304,IN,,false,,,,false,66986733626882,false
407-1729763-9497918,407-1729763-9497918,2026-08-26T08:30:21+00:00,2026-08-29T16:16:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,NAVI MUMBAI,MAHARASHTRA,400708,IN,,false,,,,false,66985335685162,false
408-7056677-2871533,408-7056677-2871533,2026-08-26T08:27:16+00:00,2026-08-26T20:52:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,,40.0,BENGALURU,KARNATAKA,560035,IN,,false,,,,false,66983934372042,false
407-5177211-9060311,407-5177211-9060311,2026-08-26T08:25:06+00:00,2026-08-26T08:40:33+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,NAVI MUMBAI,MAHARASHTRA,400708,IN,,false,,,,false,66986165281042,false
405-6110456-0769155,405-6110456-0769155,2026-08-26T08:08:55+00:00,2026-08-26T10:41:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Dust Mite Vacuum Cleaner MR-03 | 14KPa Sofa Cleaning Machine for Mattress, Sofa & Carpet, UV-C Light, Double beat Vibration & 60º hot air, HEP",FBA79984,B0GM1CZC7Y,Shipped,1,INR,5299.0,,,,,,105.98,,BENGALURU,KARNATAKA,560024,IN,PLM-37515e42-6482-4536-8421-81758a5f3f89,false,,,,false,66985123714482,false
402-5431493-6996305,402-5431493-6996305,2026-08-26T07:51:00+00:00,2026-08-26T19:44:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,40.0,,,,,40.0,KANPUR,UTTAR PRADESH,209217,IN,,false,,,,false,66980855826842,false
408-5789409-6242753,408-5789409-6242753,2026-08-26T07:48:34+00:00,2026-08-26T11:14:03+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Portable Blender | 6 Leaf Stainless Steel Blade Portable Blender for Smoothie and Juices Milkshakes & Ice Crushing | 3000 mAh Type C Rechargeab,FBA79812,B0FS6TB7CP,Shipped,1,INR,2199.0,,,,,,,,NOIDA,UTTAR PRADESH,201304,IN,,false,,,,false,66984305860882,false
402-8988127-6025102,402-8988127-6025102,2026-08-26T07:46:25+00:00,2026-08-26T10:57:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,,,,,,,GHAZIABAD,UTTAR PRADESH,201016,IN,,false,,,,false,66980848107082,false
403-2645521-2429941,403-2645521-2429941,2026-08-26T07:32:21+00:00,2026-08-26T16:38:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,40.0,,,,,40.0,CHENNAI,TAMIL NADU,600002,IN,,false,,,,false,66978452021682,false
405-7786657-6133930,405-7786657-6133930,2026-08-26T07:05:11+00:00,2026-08-27T10:46:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,,,,,,,CHAKAN,MAHARASHTRA,410501,IN,,false,,,,false,66983341033122,false
408-0971108-5437958,408-0971108-5437958,2026-08-26T06:57:58+00:00,2026-08-27T23:41:22+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch O,FBA79811,B0FSF1N457,Shipped,1,INR,598.0,,40.0,,,,,40.0,Hyderabad,TELANGANA,500074,IN,,false,,,,false,66978268603042,false
403-6584766-4982712,403-6584766-4982712,2026-08-26T06:40:41+00:00,2026-08-27T12:27:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,,,,,,,Nanjangud,Karnataka,571301,IN,,false,,,,false,66982439881242,false
405-8367954-7661128,405-8367954-7661128,2026-08-26T06:34:39+00:00,2026-08-29T15:52:26+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,SUNDARGARH,ODISHA,770001,IN,,false,,,,false,66982143958482,false
406-6303496-0106741,406-6303496-0106741,2026-08-26T06:17:24+00:00,2026-08-26T11:14:35+00:00,Cancelled,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Cancelled,0,,,,,,,,,,HYDERABAD,TELANGANA,500070,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,true,,,,false,66981306651842,false
408-0711397-4997968,408-0711397-4997968,2026-08-26T06:07:02+00:00,2026-08-26T21:06:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,40.0,,,,,40.0,GUWAHATI,ASSAM,781017,IN,,false,,,,false,66977975341802,false
171-1020337-9067554,171-1020337-9067554,2026-08-26T06:02:33+00:00,2026-08-26T13:52:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,40.0,,,,,40.0,Coimbatore,TAMIL NADU,641028,IN,,false,,,,false,66979913646762,false
402-0325028-3728367,402-0325028-3728367,2026-08-26T06:02:15+00:00,2026-08-29T19:51:22+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | Cordless UV Mattress Vacuum Cleaner for Sofa, Carpet & Car Seat, HEPA Filter, Double Beat Technology, Type-C Charging,",FBA79439,B0DCK7ZH5P,Shipped,1,INR,3399.0,,,,,,,,BENGALURU,KARNATAKA,560084,IN,,false,,,,false,66980271186682,false
408-7688090-0605931,408-7688090-0605931,2026-08-26T05:59:21+00:00,2026-08-26T13:42:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,,,,,59.96,,GUWAHATI,ASSAM,781017,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66977946198482,false
407-1348364-1217153,407-1348364-1217153,2026-08-26T05:28:48+00:00,2026-08-27T15:14:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Desig",FBA79566,B0DKJSCLBD,Shipped,1,INR,2299.0,,,,,,,,MUMBAI,MAHARASHTRA,400056,IN,,true,,Business Price,,false,66977397639522,false
408-3734800-8999504,408-3734800-8999504,2026-08-26T05:07:02+00:00,2026-08-27T05:43:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Massage Gun | Body Shoulder Neck Feet Calf & Back Massager | Cold Therapy for Muscle Recovery | 60° Heat Therapy for Relaxation | 6 Attachment,FBA79687,B0DV9CY3XR,Shipped,1,INR,1799.0,,,,,,35.98,,Thiruvallur,TAMIL NADU,602001,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66976178844602,false
405-5767394-4542767,405-5767394-4542767,2026-08-26T05:00:37+00:00,2026-08-26T19:29:17+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for,FBP79350,B0D67727VG,Shipped,1,INR,1098.0,,,,,,,,Gurugram,HARYANA,122017,IN,,false,,,,false,66974533998762,false
407-9392182-1947524,407-9392182-1947524,2026-08-26T04:49:08+00:00,2026-08-29T10:48:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh,FBA79280,B0D845B2DG,Shipped,1,INR,1499.0,,40.0,,,,,40.0,BHIWANDI,MAHARASHTRA,421302,IN,,false,,,,false,66974979285242,false
406-5561515-9106709,406-5561515-9106709,2026-08-26T04:02:43+00:00,2026-08-26T08:13:34+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Cancelled,0,,,,,,,,,,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,66972284080362,false
