week,brand,model,channel,asin,units_sold,gross_sales,gmv,nlc,sales_nlc,sku,sku_status,category_l0,category_l1,category_l2,asin_type
Week 29,Audio Array,AM-C5,Amazon,B0B4KC7VBM,5.0,8640.68,8640.68,1291.959696295941,6459.7984814797055,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C5,B2B,B0B4KC7VBM,3.0,4322.03,4322.03,1291.959696295941,3875.879088887823,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C5,Flipkart,B0B4KC7VBM,0.0,0.0,0.0,1291.959696295941,0.0,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C5 White,Amazon,B0H3LHF2WW,17.0,36002.54,36002.54,0.0,0.0,FBA80142,MAPPED,,,,
Week 29,Audio Array,AM-C50,Amazon,B0GW8VBCBL,0.0,0.0,0.0,534.6565721999999,0.0,FBA79995,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C51,1p Sales,B0GW8R2RYM,2.0,2710.16,2710.16,912.8282939999998,1825.6565879999996,FBA80009,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C51,Amazon,B0GW8R2RYM,0.0,0.0,0.0,912.8282939999998,0.0,FBA80009,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C52,1p Sales,B0GW8ZQRFK,-1.0,-1355.08,-1355.08,912.8282939999998,-912.8282939999998,FBA80010,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C52,Amazon,B0GW8ZQRFK,0.0,0.0,0.0,912.8282939999998,0.0,FBA80010,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C6,1p Sales,B0B4G1PXWV,1.0,1694.07,1694.07,1815.5950212299997,1815.5950212299997,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C6,Flipkart,B0B4G1PXWV,0.0,0.0,0.0,1815.5950212299997,0.0,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C7,Flipkart,B0B4FZS38V,0.0,0.0,0.0,2051.2766378294114,0.0,FBA75681,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-K1,Amazon,B0BLKBJ5HN,1.0,7880.51,7880.51,7173.500781,7173.500781,FBA76742,MAPPED,Instrument Microphone Kit,Instrument Microphone - Drum Kit,,Tail
Week 29,Audio Array,AM-K2,Amazon,B0BLK8PXNY,0.0,0.0,0.0,8591.32512,0.0,FBA76743,MAPPED,Instrument Microphone Kit,Instrument Microphone - Drum Kit,,EOL
Week 29,Audio Array,AM-Mix10,1p Sales,B0G53KWRVW,0.0,0.0,0.0,5808.86204274,0.0,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 29,Audio Array,AM-Mix10,Amazon,B0G53KWRVW,0.0,0.0,0.0,5808.86204274,0.0,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 29,Audio Array,AM-Mix10,B2B,B0G53KWRVW,1.0,7118.64,7118.64,5808.86204274,5808.86204274,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 29,Audio Array,AM-Mix6,1p Sales,B0G53PRM34,1.0,7033.05,7033.05,4696.5267579599995,4696.5267579599995,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 29,Audio Array,AM-Mix6,Amazon,B0G53PRM34,0.0,0.0,0.0,4696.5267579599995,0.0,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 29,Audio Array,AM-Pro12,1p Sales,B0G53KWRWH,1.0,19490.68,19490.68,13162.63420323,13162.63420323,FBA79964,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 29,Audio Array,AM-Pro8,Amazon,B0G53CB72D,0.0,0.0,0.0,12112.09532316,0.0,FBA79963,MAPPED,Audio Mixer,8 channels Mixer,,New
Week 29,Audio Array,AM-Pro8,B2B,B0G53CB72D,1.0,13050.85,13050.85,12112.09532316,12112.09532316,FBA79963,MAPPED,Audio Mixer,8 channels Mixer,,New
Week 29,Audio Array,AM-S1,1p Sales,B0DXFPM4N2,23.0,175839.85,175839.85,4486.010979600001,103178.25253080002,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S1,Amazon,B0DXFPM4N2,10.0,69144.92,69144.92,4486.010979600001,44860.109796000004,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S1,Amazon,B0GD8JSPB1,2.0,15252.54,15252.54,4486.010979600001,8972.021959200001,FBA79974,MAPPED,Monitor Speakers,Studio Monitor Speaker,,New
Week 29,Audio Array,AM-S1,B2B,B0DXFPM4N2,9.0,49144.51,49144.51,4486.010979600001,40374.09881640001,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S1,D2C - Audio Array,B0DXFPM4N2,1.0,7706.78,7706.78,4486.010979600001,4486.010979600001,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S2,1p Sales,B0GN97RFPR,36.0,229976.19,229976.19,3748.5845172,134949.0426192,FBA79848,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S2,Amazon,B0GN97RFPR,6.0,37982.25,37982.25,3748.5845172,22491.507103199998,FBA79848,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-S2,Amazon,B0H1MTP2ZP,0.0,0.0,0.0,3748.5845172,0.0,FBA80143,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 29,Audio Array,AM-W11,1p Sales,B0B4G5ZLTB,0.0,0.0,0.0,2857.758705882353,0.0,FBA75687,MAPPED,Microphone Wireless Lapel,Wireless Microphone,,EOL
Week 29,Audio Array,AM-W12,1p Sales,B0B4G763WS,1.0,3388.98,3388.98,1956.963080117647,1956.963080117647,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W12,Amazon,B0B4G763WS,0.0,0.0,0.0,1956.963080117647,0.0,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W12,B2B,B0B4G763WS,3.0,9915.25,9915.25,1956.963080117647,5870.889240352941,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W12,Flipkart,B0B4G763WS,0.0,0.0,0.0,1956.963080117647,0.0,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W13,1p Sales,B0B4G59Y8W,5.0,9317.8,9317.8,1305.4598988308821,6527.299494154411,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W13,Amazon,B0B4G59Y8W,0.0,0.0,0.0,1305.4598988308821,0.0,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W13,Flipkart,B0B4G59Y8W,0.0,0.0,0.0,1305.4598988308821,0.0,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W14,1p Sales,B0B4G5JG4P,7.0,37366.98,37366.98,3221.7469199999996,22552.22844,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W14,Amazon,B0B4G5JG4P,1.0,5338.14,5338.14,3221.7469199999996,3221.7469199999996,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W14,B2B,B0B4G5JG4P,3.0,10901.69,10901.69,3221.7469199999996,9665.240759999999,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W14,Flipkart,B0B4G5JG4P,0.0,0.0,0.0,3221.7469199999996,0.0,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W16,1p Sales,B0CM9L1QZG,0.0,0.0,0.0,756.3434436,0.0,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W16,Amazon,B0CM9L1QZG,0.0,0.0,0.0,756.3434436,0.0,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W16,B2B,B0CM9L1QZG,5.0,4005.0,4005.0,756.3434436,3781.717218,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W16,Blinkit Sales,B0CM9L1QZG,2.0,2371.19,2371.19,756.3434436,1512.6868872,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W16,Flipkart,B0CM9L1QZG,0.0,0.0,0.0,756.3434436,0.0,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W17,1p Sales,B0CM9P5CCK,6.0,8638.99,8638.99,1043.2323359999998,6259.394015999998,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W17,Amazon,B0CM9P5CCK,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W17,B2B,B0CM9P5CCK,5.0,6101.73,6101.73,1043.2323359999998,5216.161679999999,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W17,Blinkit Sales,B0CM9P5CCK,14.0,26683.05,26683.05,1043.2323359999998,14605.252703999997,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W17,Flipkart,B0CM9P5CCK,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W18,1p Sales,B0CM9HYVDM,14.0,14106.74,14106.74,612.8989974,8580.5859636,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 29,Audio Array,AM-W18,Amazon,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 29,Audio Array,AM-W18,Blinkit Sales,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 29,Audio Array,AM-W18,Flipkart,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 29,Audio Array,AM-W19,1p Sales,B0FPR7VFCH,1.0,1694.06,1694.06,1159.29193338,1159.29193338,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W19,1p Sales,B0G2C2RCXN,0.0,0.0,0.0,1159.29193338,0.0,FBA79967,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 29,Audio Array,AM-W19,Amazon,B0FPR7VFCH,0.0,0.0,0.0,1159.29193338,0.0,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W19,Amazon,B0G2C2RCXN,1.0,1694.07,1694.07,1159.29193338,1159.29193338,FBA79967,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 29,Audio Array,AM-W20,Amazon,B0DFMLQBMC,0.0,0.0,0.0,2164.7070972,0.0,FBA79444,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W20,Amazon,B0FVM17Q4W,0.0,0.0,0.0,2164.7070972,0.0,FBA79909,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 29,Audio Array,AM-W20,D2C - Audio Array,B0DFMLQBMC,1.0,1722.034,1722.034,2164.7070972,2164.7070972,FBA79444,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W20,Flipkart,B0DFMLQBMC,1.0,1709.322033898305,1709.322033898305,2164.7070972,2164.7070972,FBA79444,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W21,Amazon,B0DFMQCGT1,0.0,0.0,0.0,2803.686903,0.0,FBA79465,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W21,Amazon,B0F2HYY7JF,0.0,0.0,0.0,2803.686903,0.0,FBA79722,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W22,1p Sales,B0FPR962YS,3.0,8387.28,8387.28,1679.60406096,5038.812182879999,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W22,1p Sales,B0GKPXQ8G3,2.0,5637.28,5637.28,1679.6,3359.2,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 29,Audio Array,AM-W22,Amazon,B0FPR962YS,0.0,0.0,0.0,1679.60406096,0.0,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 29,Audio Array,AM-W22,Amazon,B0GKPXQ8G3,0.0,0.0,0.0,1679.6,0.0,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 29,Audio Array,AM-W23,1p Sales,B0G3Q517Y2,1.0,2133.64,2133.64,1566.15254442,1566.15254442,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 29,Audio Array,AM-W23,Amazon,B0G3Q517Y2,0.0,0.0,0.0,1566.15254442,0.0,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 29,Audio Array,AM-W23,B2B,B0G3Q517Y2,5.0,8475.0,8475.0,1566.15254442,7830.762722099999,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 29,Audio Array,AM-W24,1p Sales,B0G3Q59X8C,1.0,1267.81,1267.81,905.00405148,905.00405148,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 29,Audio Array,AM-W24,Amazon,B0G3Q59X8C,0.0,0.0,0.0,905.00405148,0.0,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 29,Audio Array,AM-W24,Blinkit Sales,B0G3Q59X8C,0.0,0.0,0.0,905.00405148,0.0,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 29,Audio Array,AM-W32,1p Sales,B0DFMLS8JG,1.0,3388.98,3388.98,2167.3151780400003,2167.3151780400003,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W32,Amazon,B0DFMLS8JG,4.0,13555.93,13555.93,2167.3151780400003,8669.260712160001,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W32,Flipkart,B0DFMLS8JG,1.0,3505.93220338983,3505.93220338983,2167.3151780400003,2167.3151780400003,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W32 Pro,Amazon,B0GW92TTMS,0.0,0.0,0.0,3129.6970079999996,0.0,FBA80003,MAPPED,Microphone Wireless Handheld,Dual UHF Wireless Microphone With Receiver,,New
Week 29,Audio Array,AM-W33,1p Sales,B0DFMMTWLY,0.0,0.0,0.0,1194.5010247199998,0.0,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W33,Amazon,B0DFMMTWLY,0.0,0.0,0.0,1194.5010247199998,0.0,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W33,B2B,B0DFMMTWLY,3.0,3495.76,3495.76,1194.5010247199998,3583.5030741599994,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W33,Flipkart,B0DFMMTWLY,0.0,0.0,0.0,1194.5010247199998,0.0,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 29,Audio Array,AM-W33 Pro,Amazon,B0GW96SHSK,0.0,0.0,0.0,1825.6565879999996,0.0,FBA80002,MAPPED,Microphone Wireless Handheld,Single UHF Wireless Microphone With Receiver,,New
Week 29,Audio Array,AM-W34,1p Sales,B0DFMLXD9S,1.0,3388.98,3388.98,2360.3131602,2360.3131602,FBA79447,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W34,Amazon,B0DFMLXD9S,0.0,0.0,0.0,2360.3131602,0.0,FBA79447,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W34,B2B,B0DFMLXD9S,3.0,6864.41,6864.41,2360.3131602,7080.9394806,FBA79447,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W34,Flipkart,B0DFMLXD9S,0.0,0.0,0.0,2360.3131602,0.0,FBA79447,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W35,1p Sales,B0DFMKY4TT,2.0,6100.0,6100.0,1984.7495192400002,3969.4990384800003,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W35,Amazon,B0DFMKY4TT,0.0,0.0,0.0,1984.7495192400002,0.0,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W35,B2B,B0DFMKY4TT,3.0,6076.27,6076.27,1984.7495192400002,5954.2485577200005,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W35,Flipkart,B0DFMKY4TT,0.0,0.0,0.0,1984.7495192400002,0.0,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W36,1p Sales,B0DFMNGFTD,4.0,21352.56,21352.56,4042.5253019999996,16170.101207999998,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W36,Amazon,B0DFMNGFTD,0.0,0.0,0.0,4042.5253019999996,0.0,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W36,Flipkart,B0DFMNGFTD,0.0,0.0,0.0,4042.5253019999996,0.0,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 29,Audio Array,AM-W36 Pro,1p Sales,B0GW92316G,0.0,0.0,0.0,4694.545512,0.0,FBA80004,MAPPED,Microphone Wireless Handheld,Dual UHF Wireless Microphone With Receiver Box,,New
Week 29,Audio Array,AM-W36 Pro,Amazon,B0GW92316G,0.0,0.0,0.0,4694.545512,0.0,FBA80004,MAPPED,Microphone Wireless Handheld,Dual UHF Wireless Microphone With Receiver Box,,New
Week 29,Audio Array,AM-W45,1p Sales,B0CKHVHVQ1,64.0,293992.18,293992.18,2738.484882,175263.032448,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 29,Audio Array,AM-W45,Amazon,B0CKHVHVQ1,5.0,22849.2,22849.2,2738.484882,13692.424410000001,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 29,Audio Array,AM-W45,B2B,B0CKHVHVQ1,9.0,29457.239999999998,29457.239999999998,2738.484882,24646.363938000002,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 29,Audio Array,AM-W45,Blinkit Sales,B0CKHVHVQ1,3.0,12709.32,12709.32,2738.484882,8215.454646,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 29,Audio Array,AM-W45,Flipkart,B0CKHVHVQ1,0.0,0.0,0.0,2738.484882,0.0,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 29,Audio Array,AM-W46,Amazon,B0CX1XK5R6,0.0,0.0,0.0,4277.252577599999,0.0,FBA79230,MAPPED,Speaker Karaoke,Microphone with Speaker,,EOL
Week 29,Audio Array,AM-W46,Flipkart,B0CX1XK5R6,0.0,0.0,0.0,4277.252577599999,0.0,FBA79230,MAPPED,Speaker Karaoke,Microphone with Speaker,,EOL
Week 29,Audio Array,AM-W47 Wired,1p Sales,B0G39ZHDYP,34.0,34547.4,34547.4,503.35960212,17114.226472079998,FBA79959,MAPPED,Voice Amplifier,Wired Voice Amplifier,,Core
Week 29,Audio Array,AM-W47 Wired,Amazon,B0G39ZHDYP,5.0,5122.88,5122.88,503.35960212,2516.7980106,FBA79959,MAPPED,Voice Amplifier,Wired Voice Amplifier,,Core
Week 29,Audio Array,AM-W47 Wireless,1p Sales,B0G3B152FR,40.0,64372.8,64372.8,920.65253652,36826.1014608,FBA79960,MAPPED,Voice Amplifier,Wireless Voice Amplifier,,Medium
Week 29,Audio Array,AM-W47 Wireless,Amazon,B0G3B152FR,3.0,4827.97,4827.97,920.65253652,2761.95760956,FBA79960,MAPPED,Voice Amplifier,Wireless Voice Amplifier,,Medium
Week 29,Audio Array,BE-4,1p Sales,B0GXP97CZG,7.0,22536.44,22536.44,1948.4042896799995,13638.830027759996,FBA80084,MAPPED,Audio Mixer,04 channels Mixer,,New
Week 29,Audio Array,BE-4,Amazon,B0GXP97CZG,3.0,9743.22,9743.22,1948.4042896799995,5845.212869039999,FBA80084,MAPPED,Audio Mixer,04 channels Mixer,,New
Week 29,Audio Array,BE-4,D2C - Audio Array,B0GXP97CZG,1.0,3263.559,3263.559,1948.4042896799995,1948.4042896799995,FBA80084,MAPPED,Audio Mixer,04 channels Mixer,,New
Week 29,Audio Array,BE-4T,Amazon,B0G53LZNY3,3.0,9320.34,9320.34,3040.14077289,9120.42231867,FBA79962,MAPPED,Audio Mixer,4 channels mixer with OTG,,Medium
Week 29,Audio Array,BM-320PRO,B2B,B0GV154XPQ,1.0,10084.75,10084.75,9128.282940000001,9128.282940000001,FBA79977,MAPPED,Microphone Wireless Handheld,Dual UHF Wireless Microphone With Receiver Box,,To be Launched
Week 29,Audio Array,DP-718H,Amazon,B0GW8XGPB2,0.0,0.0,0.0,3912.12126,0.0,FBA80000,MAPPED,Microphone Wireless Handheld,Single UHF Wireless & Wired Microphone With Receiver,,To be Launched
Week 29,Audio Array,GB-01 (AM-C43 +AI-10),1p Sales,B0FJ2K95XT,0.0,0.0,0.0,2585.9936,0.0,FBA79824,MAPPED,Bundles,GB-01,,Tail
Week 29,Audio Array,GB-01 (AM-C43 +AI-10),Amazon,B0FJ2K95XT,0.0,0.0,0.0,2585.9936,0.0,FBA79824,MAPPED,Bundles,GB-01,,Tail
Week 29,Audio Array,GB-02 (AM-C43 + AI-11),1p Sales,B0FJ2DT13L,1.0,3261.86,3261.86,1983.58,1983.58,FBA79825,MAPPED,Bundles,GB-02,,Tail
Week 29,Audio Array,GB-02 (AM-C43 + AI-11),Amazon,B0FJ2DT13L,2.0,3261.86,3261.86,1983.58,3967.16,FBA79825,MAPPED,Bundles,GB-02,,Tail
Week 29,Audio Array,GB-03 (AI-12 + AM-C43),1p Sales,B0FJ8TSQK1,23.0,61378.72,61378.72,1828.2802,42050.444599999995,FBA79830,MAPPED,Bundles,GB-03,,Tail
Week 29,Audio Array,GB-03 (AI-12 + AM-C43),Amazon,B0FJ8TSQK1,2.0,5337.29,5337.29,1828.2802,3656.5604,FBA79830,MAPPED,Bundles,GB-03,,Tail
Week 29,Audio Array,GB-04 (AM-C45 + AI-06),Amazon,B0FJ8W5Y9Q,0.0,0.0,0.0,4630.8156,0.0,FBA79831,MAPPED,Bundles,GB-04,,Tail
Week 29,Audio Array,GB-05 (AM-C43 + AI-06),Amazon,B0FJ8S53GW,0.0,0.0,0.0,3909.104,0.0,FBA79832,MAPPED,Bundles,GB-05,,Tail
Week 29,Audio Array,JTG800,Amazon,B0GW92TVVC,0.0,0.0,0.0,2868.8889240000003,0.0,FBA79999,MAPPED,Wireless Microphone,One Transmitter With One Receiver and Earphone,,New
Week 29,Audio Array,KB-01 (AM-W32 + AI-12),Amazon,B0FJ2J6MTF,0.0,0.0,0.0,2630.5268,0.0,FBA79822,MAPPED,Bundles,KB-01,,Tail
Week 29,Audio Array,M5,Amazon,B0H2ZCQFTZ,1.0,15253.39,15253.39,11675.918987999998,11675.918987999998,FBA80109,MAPPED,Monitor Speakers,"5"" Studio Monitor Speaker",,
Week 29,Audio Array,M6,1p Sales,B0GXPBHDRF,3.0,17794.08,17794.08,3998.5908929999996,11995.772678999998,FBA80085,MAPPED,Audio Mixer,06 channels Mixer,,New
Week 29,Audio Array,M6,Amazon,B0GXPBHDRF,0.0,0.0,0.0,3998.5908929999996,0.0,FBA80085,MAPPED,Audio Mixer,06 channels Mixer,,New
Week 29,Audio Array,M8,1p Sales,B0GCP1J2HC,10.0,72025.4,72025.4,4119.760313999999,41197.60313999999,FBA79972,MAPPED,Audio Mixer,8 channels Mixer,,New Launch
Week 29,Audio Array,M8,Amazon,B0GCP1J2HC,5.0,36012.71,36012.71,4119.760313999999,20598.801569999996,FBA79972,MAPPED,Audio Mixer,8 channels Mixer,,New Launch
Week 29,Audio Array,MT-12,1p Sales,B0GN2LHJY4,5.0,38131.37,38131.37,4119.760313999999,20598.801569999996,FBA80007,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 29,Audio Array,MT-12,Amazon,B0GN2LHJY4,0.0,0.0,0.0,4119.760313999999,0.0,FBA80007,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 29,Audio Array,PB-01 (AM-C11 + AI-04),Amazon,B0FJ2HZCVN,0.0,0.0,0.0,4859.948,0.0,FBA79823,MAPPED,Bundles,PB-01,,Tail
Week 29,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),Amazon,B0FJ2LQT7K,0.0,0.0,0.0,5118.2854,0.0,FBA79826,MAPPED,Bundles,PB-02,,Tail
Week 29,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),Amazon,B0FJ8S5XJ8,0.0,0.0,0.0,7722.439199999999,0.0,FBA79827,MAPPED,Bundles,PB-03,,Tail
Week 29,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),1p Sales,B0FJ8PZ9H7,-1.0,-11694.07,-11694.07,7169.514799999999,-7169.514799999999,FBA79833,MAPPED,Bundles,PB-04,,Tail
Week 29,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),Amazon,B0FJ8PZ9H7,0.0,0.0,0.0,7169.514799999999,0.0,FBA79833,MAPPED,Bundles,PB-04,,Tail
Week 29,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),Amazon,B0FJ8T4WXM,0.0,0.0,0.0,5118.2854,0.0,FBA79834,MAPPED,Bundles,PB-05,,Tail
Week 29,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),Amazon,B0FJ8TWCQZ,0.0,0.0,0.0,4841.8232,0.0,FBA79835,MAPPED,Bundles,PB-06,,Tail
Week 29,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),Amazon,B0FJ8Z1W81,0.0,0.0,0.0,4180.2798,0.0,FBA79836,MAPPED,Bundles,PB-07,,Tail
