account,month,event_group,fee_type,sku,asin,amount,qty
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79960,B0G3B152FR,7.75,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79962,B0G53LZNY3,10.38,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79967,B0G2C2RCXN,8.48,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79968,B0G53M9258,12.9,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79974,B0GD8JSPB1,17.65,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA79996,B0GW8Z556N,3.56,2.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA80010,B0GW8ZQRFK,3.39,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA80084,B0GXP97CZG,23.41,3.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBA80085,B0GXPBHDRF,14.83,1.0
AUDIOARRAY,2026-08,RefundCharge,TCS-SGST,FBM79783,,12.25,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75673,B0B4DPX2J2,-3262.89,8.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75674,B0B4G19R58,-2790.63,5.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75675,B0B4G8ZB64,-135.54,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75677,B0B4KC7VBM,-353.14,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75689,B0B4G59Y8W,-1189.24,4.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75690,B0B4K87PR4,-573.4,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75691,B0B4G5JG4P,-5702.62,6.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA75692,B0B4G1HPL5,-1403.08,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76414,B0BLJVJ2GN,-85.27,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76597,B0BQ7H7418,-198.15,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76725,B0BLKCSJ7Z,-182.9,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76742,B0BLKBJ5HN,-1372.72,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76862,B0BPLWW72Y,-256.12,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76863,B0BPM2T7BQ,-610.02,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA76864,B0BPLZ5CGV,-5746.6,8.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA77011,B0BPMN89NG,-266.8,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA77171,B0CH4VCD6R,-83.75,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA78203,B0C4YTNJG7,-304.93,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA78205,B0C539RBGL,-518.34,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA78420,B0C5957W3P,-68.49,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA78423,B0C598Q6PT,-68.5,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA78975,B0CF5TCQKL,-2220.35,4.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79005,B0CKHVHVQ1,-823.58,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79011,B0CH4RNWJX,-381.2,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79016,B0CH4R1V6S,-121.88,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79103,B0CM6NTWBP,-870.72,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79104,B0CM6NVLT9,-243.92,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79105,B0CM6WH4ZT,-404.87,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79106,B0CM9KJZWQ,-716.8,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79107,B0CM9P5CCK,-259.17,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79108,B0CM9L1QZG,-411.56,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79355,B0D3M86SH1,-762.56,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79445,B0DFMLS8JG,-610.02,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79482,B0DXFPM4N2,-2694.9700000000003,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79694,B0DT6T6N6B,-258.71,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79708,B0FFB6YJM1,-731.6,4.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79813,B0FG88HVQ8,-883.71,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79820,B0FQJWWDVK,-68.5,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79830,B0FJ8TSQK1,-3842.88,8.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79838,B0FQBX8J17,-159.41,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79839,B0FQBXS6Y2,-457.32,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79840,B0FQBWV1ST,-609.87,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79846,B0FN7C25VS,-589.42,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79848,B0GN97RFPR,-11099.62,10.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79903,B0FR5DLXH9,-1077.73,8.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79908,B0FTVV1QJY,-1262.75,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79909,B0FVM17Q4W,-1829.58,6.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79956,B0GMPGNXX3,-258.87,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79959,B0G39ZHDYP,-548.7,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79960,B0G3B152FR,-1966.72,7.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79961,B0G53H49BS,-1235.04,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79962,B0G53LZNY3,-2440.2200000000003,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79966,B0G53KWRVW,-4582.83,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79967,B0G2C2RCXN,-609.88,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79968,B0G53M9258,-1843.78,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79974,B0GD8JSPB1,-5338.38,4.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79982,B0GN8MPYPG,-2516.4900000000002,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79996,B0GW8Z556N,-396.14,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA79999,B0GW92TVVC,-762.56,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80003,B0GW92TTMS,-838.83,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80010,B0GW8ZQRFK,-243.92,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80074,B0GY827J9C,-3020.0299999999997,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80076,B0GY857139,-2958.86,3.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80084,B0GXP97CZG,-2867.02,5.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80085,B0GXPBHDRF,-2135.28,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80141,B0FJS57732,-426.97,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBA80142,B0H3LHF2WW,-734.3399999999999,2.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBK79708,B0FJS7JZ4V,-182.9,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBM79005,,-823.58,1.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBM79783,,-3888.4700000000003,9.0
AUDIOARRAY,2026-08,RefundCharge,Tax,FBM79830,,-960.72,2.0
AUDIOARRAY,2026-08,ServiceFee,?:MFNPostageFee,,,-1328.6799999999998,0.0
AUDIOARRAY,2026-08,ServiceFee,?:Subscription,,,0.0,0.0
AUDIOARRAY,2026-08,ServiceFee,DeliveredLateByCarrier:FBAPerUnitFulfillmentFee,,,46.31,0.0
AUDIOARRAY,2026-08,ServiceFee,DeliveredLateByCarrier:FBAWeightBasedFee,,,307.98,0.0
AUDIOARRAY,2026-08,ServiceFee,DeliveredLateByCarrier:TechnologyFee,,,0.0,0.0
AUDIOARRAY,2026-08,ServiceFee,FBA Inventory Storage Fee:FBAStorageFee,,,-39173.11,0.0
AUDIOARRAY,2026-08,ServiceFee,FBA Long Term Storage Fee:FBALongTermStorageFee,,,-6711.45,0.0
AUDIOARRAY,2026-08,ServiceFee,FBA Removal Order: Return Fee:FBARemovalFee,,,-4708.2,0.0
AUDIOARRAY,2026-08,ServiceFee,RefusedDelivery:FBAPerUnitFulfillmentFee,,,2227.59,0.0
AUDIOARRAY,2026-08,ServiceFee,RefusedDelivery:FBAWeightBasedFee,,,9215.8,0.0
AUDIOARRAY,2026-08,ServiceFee,RefusedDelivery:TechnologyFee,,,0.0,0.0
AUDIOARRAY,2026-08,ServiceFee,ShippingAddressUndeliverable:FBAPerUnitFulfillmentFee,,,481.34,0.0
AUDIOARRAY,2026-08,ServiceFee,ShippingAddressUndeliverable:FBAWeightBasedFee,,,2090.96,0.0
AUDIOARRAY,2026-08,ServiceFee,ShippingAddressUndeliverable:TechnologyFee,,,0.0,0.0
AUDIOARRAY,2026-08,ServiceFee,UnableToDeliver:FBAPerUnitFulfillmentFee,,,25.96,0.0
AUDIOARRAY,2026-08,ServiceFee,UnableToDeliver:FBAWeightBasedFee,,,109.74,0.0
AUDIOARRAY,2026-08,ServiceFee,UnableToDeliver:TechnologyFee,,,0.0,0.0
