week,brand,model,sku,asin,channel,type,category_l0,category_l1,category_l2,inventory_units,inventory_value,nlc
Week 17,White Mulberry,HDGS1ML,FBK79793,B0FN81FD8M,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,6.0,19200.0,3200.0
Week 17,White Mulberry,HDGS1ML,FBK79793,B0FN81FD8M,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,8.0,25600.0,3200.0
Week 17,White Mulberry,HDMSP1ML,FBK79792,B0FN4JG97R,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,15.0,30645.0,2043.0
Week 17,White Mulberry,HDMSP1ML,FBK79792,B0FN4JG97R,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,0.0,0.0,2043.0
Week 17,White Mulberry,HDWF1ML,FBA79617,B0DP32F346,1p,1P,Monitor Arm,Monitor Arm,0.0,27.0,33858.0,1254.0
Week 17,White Mulberry,HDWF1ML,FBA79617,B0DP32F346,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,353.0,442662.0,1254.0
Week 17,White Mulberry,HDWF1ML,FBA79617,B0DP32F346,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,34.0,42636.0,1254.0
Week 17,White Mulberry,HDWF1ML,FBA79617,B0DP32F346,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,2.0,2508.0,1254.0
Week 17,White Mulberry,MS1ML,FBA79613,B0DP2VVRND,1p,1P,Monitor Arm,Monitor Arm,0.0,15.0,10800.0,720.0
Week 17,White Mulberry,MS1ML,FBA79613,B0DP2VVRND,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,20.0,14400.0,720.0
Week 17,White Mulberry,MS1ML,FBA79613,B0DP2VVRND,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,0.0,0.0,720.0
Week 17,White Mulberry,MS1ML,FBA79613,B0DP2VVRND,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,1.0,720.0,720.0
Week 17,White Mulberry,MS2ML,FBA79614,B0DP313R77,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,8.0,8120.0,1015.0
Week 17,White Mulberry,MS2ML,FBA79614,B0DP313R77,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,0.0,0.0,1015.0
Week 17,White Mulberry,POS2M,FBK79784,B0FN4FHH5Y,AMPM,Warehouse,Monitor Arm,POS Stand,0.0,28.0,56448.0,2016.0
Week 17,White Mulberry,POS2M,FBK79784,B0FN4FHH5Y,Amazon,Marketplace,Monitor Arm,POS Stand,0.0,0.0,0.0,2016.0
Week 17,White Mulberry,POS2MK,FBK79785,B0FN4HDBN5,AMPM,Warehouse,Monitor Arm,POS Stand,0.0,19.0,51718.0,2722.0
Week 17,White Mulberry,POSS-01,FBK79786,B0FN4FPJ83,Amazon,Marketplace,Monitor Arm,POS Stand,0.0,87.0,51243.0,589.0
Week 17,White Mulberry,TVCF1ML,FBK79787,B0FN4GQ9HT,AMPM,Warehouse,Monitor Arm,TV Wall Mount,0.0,638.0,111650.0,175.0
Week 17,White Mulberry,TVCF1ML,FBK79787,B0FN4GQ9HT,Amazon,Marketplace,Monitor Arm,TV Wall Mount,0.0,105.0,18375.0,175.0
Week 17,White Mulberry,TVCT1ML,FBK79788,B0FN4D3C89,AMPM,Warehouse,Monitor Arm,TV Wall Mount,0.0,36.0,4068.0,113.0
Week 17,White Mulberry,TVCT1ML,FBK79788,B0FN4D3C89,Amazon,Marketplace,Monitor Arm,TV Wall Mount,0.0,228.0,25764.0,113.0
Week 17,White Mulberry,TVFM1ML,FBK79791,B0FN4HDM6Z,AMPM,Warehouse,Monitor Arm,TV Wall Mount,0.0,610.0,441640.0,724.0
Week 17,White Mulberry,TVFM1ML,FBK79791,B0FN4HDM6Z,Amazon,Marketplace,Monitor Arm,TV Wall Mount,0.0,156.0,112944.0,724.0
Week 17,White Mulberry,TVLF1ML,FBA79790,B0FHVWHQHR,AMPM,Warehouse,Monitor Arm,TV Wall Mount,0.0,655.0,150650.0,230.0
Week 17,White Mulberry,TVLF1ML,FBA79790,B0FHVWHQHR,Amazon,Marketplace,Monitor Arm,TV Wall Mount,0.0,113.0,25990.0,230.0
Week 17,White Mulberry,TVMF1ML,FBK79789,B0FN4DSQ6P,AMPM,Warehouse,Monitor Arm,TV Wall Mount,0.0,617.0,110443.0,179.0
Week 17,White Mulberry,TVMF1ML,FBK79789,B0FN4DSQ6P,Amazon,Marketplace,Monitor Arm,TV Wall Mount,0.0,210.0,37590.0,179.0
Week 17,White Mulberry,VLMS1ML,FBA79615,B0DP2Z5DQ9,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,339.0,383070.0,1130.0
Week 17,White Mulberry,VLMS1ML,FBA79615,B0DP2Z5DQ9,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,30.0,33900.0,1130.0
Week 17,White Mulberry,VLMS1ML,FBA79615,B0DP2Z5DQ9,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,2.0,2260.0,1130.0
Week 17,White Mulberry,WM-CT03MA-100,FBA76865,B0BF4Y92MW,AMPM,Warehouse,Table,Table,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-CT03MA-120,FBA76386,B0BF51HCY4,AMPM,Warehouse,Table,Table,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-CT03OA-100,FBA76391,B0BF4WQNJR,AMPM,Warehouse,Table,Table,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-CT03OA-120,FBA76389,B0BF4XF7SD,AMPM,Warehouse,Table,Table,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-DT02-BK,FBA76385,B0BF4WD8Z8,AMPM,Warehouse,Table,Table,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-GD07-CB,FBA79167,B0CPFS24ML,AMPM,Warehouse,Desk,Gaming Desk,0.0,0.0,0.0,3269.0
Week 17,White Mulberry,WM-GD07-CB,FBA79167,B0CPFS24ML,Amazon,Marketplace,Desk,Gaming Desk,0.0,3.0,9807.0,3269.0
Week 17,White Mulberry,WM-GS1M-BK,FBA79476,B0DB5VG39T,1p,1P,Monitor Arm,Monitor Arm,0.0,164.0,219924.0,1341.0
Week 17,White Mulberry,WM-GS1M-BK,FBA79476,B0DB5VG39T,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,613.0,822033.0,1341.0
Week 17,White Mulberry,WM-GS1M-BK,FBA79476,B0DB5VG39T,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,69.0,92529.0,1341.0
Week 17,White Mulberry,WM-GS1M-BK,FBA79476,B0DB5VG39T,B2B - AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,6.0,6192.0,1032.0
Week 17,White Mulberry,WM-GS1M-BK,FBA79476,B0DB5VG39T,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,2.0,2682.0,1341.0
Week 17,White Mulberry,WM-GS2M-BK,FBA79477,B0DB5VVPSB,1p,1P,Monitor Arm,Monitor Arm,0.0,28.0,62608.0,2236.0
Week 17,White Mulberry,WM-GS2M-BK,FBA79477,B0DB5VVPSB,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,383.0,856388.0,2236.0
Week 17,White Mulberry,WM-GS2M-BK,FBA79477,B0DB5VVPSB,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,48.0,107328.0,2236.0
Week 17,White Mulberry,WM-HA1M-BK,FBA79478,B0DB5W4TCP,1p,1P,Monitor Arm,Monitor Arm,0.0,1.0,866.0,866.0
Week 17,White Mulberry,WM-HA1M-BK,FBA79478,B0DB5W4TCP,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,631.0,546446.0,866.0
Week 17,White Mulberry,WM-HA1M-BK,FBA79478,B0DB5W4TCP,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,64.0,55424.0,866.0
Week 17,White Mulberry,WM-HA1M-BK,FBA79478,B0DB5W4TCP,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,1.0,866.0,866.0
Week 17,White Mulberry,WM-HA2M-BK,FBA79479,B0DB5YTQZV,1p,1P,Monitor Arm,Monitor Arm,0.0,28.0,38640.0,1380.0
Week 17,White Mulberry,WM-HA2M-BK,FBA79479,B0DB5YTQZV,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,219.0,302220.0,1380.0
Week 17,White Mulberry,WM-HA2M-BK,FBA79479,B0DB5YTQZV,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,58.0,80040.0,1380.0
Week 17,White Mulberry,WM-LOD-BK,FBA76416,B0BFW59TRG,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3943.0
Week 17,White Mulberry,WM-LOD-BK,FBA76416,B0BFW59TRG,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,33.0,130119.0,3943.0
Week 17,White Mulberry,WM-LOD-CF,FBA76415,B0BFWD6SNF,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3943.0
Week 17,White Mulberry,WM-LOD-CF,FBA76415,B0BFWD6SNF,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,110.0,433730.0,3943.0
Week 17,White Mulberry,WM-LOD-IN,FBA76418,B0BFVNS8HS,AMPM,Warehouse,L-Shaped Desk,L-Shaped Desk,0.0,0.0,0.0,3607.0
Week 17,White Mulberry,WM-LOD-IN,FBA76418,B0BFVNS8HS,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,53.0,208979.0,3943.0
Week 17,White Mulberry,WM-LOD-WH,FBA76417,B0BFVMDJ2K,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3943.0
Week 17,White Mulberry,WM-LOD-WH,FBA76417,B0BFVMDJ2K,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,184.0,725512.0,3943.0
Week 17,White Mulberry,WM-LODJ-CF,FBA79663,B0DQPFL835,AMPM,Warehouse,L-Shaped Desk,L-Shaped Desk,0.0,0.0,0.0,3607.0
Week 17,White Mulberry,WM-LODN-WH,FBA79667,B0DQPK7MFH,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3272.0
Week 17,White Mulberry,WM-LODN-WH,FBA79667,B0DQPK7MFH,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,3.0,9816.0,3272.0
Week 17,White Mulberry,WM-LWS-CF,FBA79669,B0DQPLMQQ7,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3262.0
Week 17,White Mulberry,WM-LWS-CF,FBA79669,B0DQPLMQQ7,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,0.0,0.0,3262.0
Week 17,White Mulberry,WM-LWS-GR,FBA79670,B0DQPGLK2T,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,0.0,0.0,3262.0
Week 17,White Mulberry,WM-MD09-BK,FBA79176,B0CPT25SD8,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,0.0,0.0,6978.0
Week 17,White Mulberry,WM-MD09-BK,FBA79176,B0CPT25SD8,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,0.0,0.0,6978.0
Week 17,White Mulberry,WM-MDL-BK,FBA79659,B0DQ1NV8D2,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,0.0,0.0,6432.0
Week 17,White Mulberry,WM-MDL-BK,FBA79659,B0DQ1NV8D2,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,12.0,77184.0,6432.0
Week 17,White Mulberry,WM-MDL-WH,FBA79658,B0DQ1PKNSP,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,0.0,0.0,6432.0
Week 17,White Mulberry,WM-MDL-WH,FBA79658,B0DQ1PKNSP,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,22.0,141504.0,6432.0
Week 17,White Mulberry,WM-MH05P-BK,FBA76382,B0BF4T7SWK,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,1.0,7852.0,7852.0
Week 17,White Mulberry,WM-MH05P-BK,FBA76382,B0BF4T7SWK,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,1.0,7852.0,7852.0
Week 17,White Mulberry,WM-MH05P-CF,FBK76764,B0BMV1WPHL,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,0.0,0.0,7852.0
Week 17,White Mulberry,WM-MH05P-CF,FBK76764,B0BMV1WPHL,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,0.0,0.0,7852.0
Week 17,White Mulberry,WM-MH05P-WH,FBK76387,B0BF4S7V8C,AMPM,Warehouse,Desk-Adjustable,Manual,0.0,0.0,0.0,7852.0
Week 17,White Mulberry,WM-MH05P-WH,FBK76387,B0BF4S7V8C,Amazon,Marketplace,Desk-Adjustable,Manual,0.0,2.0,15704.0,7852.0
Week 17,White Mulberry,WM-MODL-BBW,FBA79660,B0DQ4ZK2WQ,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,0.0,0.0,7641.0
Week 17,White Mulberry,WM-MODL-BBW,FBA79660,B0DQ4ZK2WQ,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,1.0,7641.0,7641.0
Week 17,White Mulberry,WM-MODL-BK,FBA79661,B0DQ51R95T,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,1.0,7641.0,7641.0
Week 17,White Mulberry,WM-MODL-BK,FBA79661,B0DQ51R95T,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,3.0,22923.0,7641.0
Week 17,White Mulberry,WM-MODL-WH,FBA79662,B0DQ4YWSMC,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,53.0,404973.0,7641.0
Week 17,White Mulberry,WM-MODL-WH,FBA79662,B0DQ4YWSMC,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,19.0,145179.0,7641.0
Week 17,White Mulberry,WM-OD-CL,FBA76419,B0BFW5K3F1,AMPM,Warehouse,Desk,Desk,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-SE08-BK,FBA79177,B0CPT34B2L,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,0.0,0.0,7018.0
Week 17,White Mulberry,WM-SE08-BK,FBA79177,B0CPT34B2L,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,0.0,0.0,7018.0
Week 17,White Mulberry,WM-SE08-CF,FBA79179,B0CPT3Q25C,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,33.0,231594.0,7018.0
Week 17,White Mulberry,WM-SE08-CF,FBA79179,B0CPT3Q25C,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,42.0,294756.0,7018.0
Week 17,White Mulberry,WM-SE08-WD,FBA79433,B0DC3JRBW1,AMPM,Warehouse,Motorized,Motorized,0.0,0.0,0.0,7018.0
Week 17,White Mulberry,WM-SE08-WD,FBA79433,B0DC3JRBW1,Amazon,Marketplace,Motorized,Motorized,0.0,0.0,0.0,7018.0
Week 17,White Mulberry,WM-SE08-WH,FBA79178,B0CPT2NY5M,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,0.0,0.0,7018.0
Week 17,White Mulberry,WM-SE08-WH,FBA79178,B0CPT2NY5M,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,8.0,56144.0,7018.0
Week 17,White Mulberry,WM-SEH04P-BK,FBA76383,B0BF4TKQKN,AMPM,Warehouse,Motorized,Motorized,0.0,0.0,0.0,10654.0
Week 17,White Mulberry,WM-SEH04P-BK,FBA76383,B0BF4TKQKN,Amazon,Marketplace,Motorized,Motorized,0.0,0.0,0.0,10654.0
Week 17,White Mulberry,WM-SEH04P-CF,FBA76765,B0BMQQQ7YD,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-SEH04P-CF,FBA76765,B0BMQQQ7YD,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,3.0,0.0,0.0
Week 17,White Mulberry,WM-SEH04P-WH,FBA76388,B0BF4VRJJ1,AMPM,Warehouse,Desk-Adjustable,Motorized,0.0,0.0,0.0,10654.0
Week 17,White Mulberry,WM-SEH04P-WH,FBA76388,B0BF4VRJJ1,Amazon,Marketplace,Desk-Adjustable,Motorized,0.0,0.0,0.0,10654.0
Week 17,White Mulberry,WM-SMD09-WH,FBA79175,B0CPT2YJX2,AMPM,Warehouse,Desk,L-Shaped Desk,0.0,15.0,104670.0,6978.0
Week 17,White Mulberry,WM-SMD09-WH,FBA79175,B0CPT2YJX2,AMPM,Warehouse,To Check,To Check,0.0,0.0,0.0,3272.0
Week 17,White Mulberry,WM-SMD09-WH,FBA79175,B0CPT2YJX2,Amazon,Marketplace,Desk,L-Shaped Desk,0.0,3.0,20934.0,6978.0
Week 17,White Mulberry,WM-SWZ0021-BK,FBA76384,B0BF4VWQXG,AMPM,Warehouse,Desk,Desk,0.0,0.0,0.0,0.0
Week 17,White Mulberry,WM-USE06-BK,FBA79164,B0CPFN27Z2,AMPM,Warehouse,Desk-Adjustable,USB-Motorized,0.0,0.0,0.0,11345.0
Week 17,White Mulberry,WM-USE06-BK,FBA79164,B0CPFN27Z2,Amazon,Marketplace,Desk-Adjustable,USB-Motorized,0.0,3.0,34035.0,11345.0
Week 17,White Mulberry,WM-USE06-WB,FBA79434,B0DC3SJMZ6,AMPM,Warehouse,Desk-Adjustable,USB-Motorized,0.0,0.0,0.0,11345.0
Week 17,White Mulberry,WM-USE06-WH,FBA79165,B0CPFPT6DZ,AMPM,Warehouse,Desk-Adjustable,USB-Motorized,0.0,0.0,0.0,11345.0
Week 17,White Mulberry,WM-USE06-WH,FBA79165,B0CPFPT6DZ,Amazon,Marketplace,Desk-Adjustable,USB-Motorized,0.0,1.0,11345.0,11345.0
Week 17,White Mulberry,WM-USE06-WW,FBA79435,B0DC3NPKGF,AMPM,Warehouse,Desk-Adjustable,USB-Motorized,0.0,0.0,0.0,11345.0
Week 17,White Mulberry,WM-USE06-WW,FBA79435,B0DC3NPKGF,Amazon,Marketplace,Desk-Adjustable,USB-Motorized,0.0,0.0,0.0,11345.0
Week 17,White Mulberry,WM1ML,FBA79612,B0DP2WC5VW,1p,1P,Monitor Arm,Monitor Arm,0.0,177.0,190098.0,1074.0
Week 17,White Mulberry,WM1ML,FBA79612,B0DP2WC5VW,AMPM,Warehouse,Monitor Arm,Monitor Arm,0.0,203.0,218022.0,1074.0
Week 17,White Mulberry,WM1ML,FBA79612,B0DP2WC5VW,Amazon,Marketplace,Monitor Arm,Monitor Arm,0.0,77.0,82698.0,1074.0
Week 17,White Mulberry,WM1ML,FBA79612,B0DP2WC5VW,YNT,Dispatch Partner,Monitor Arm,Monitor Arm,0.0,1.0,1074.0,1074.0
Week 4,Nexlev,AP-01,FBA79683,B0DVC9PRSD,AMPM,Warehouse,Home & Kitchen,Air Purifier,Air Purifier,3.0,26169.3,8723.1
Week 4,Nexlev,AP-01,FBA79683,B0DVC9PRSD,Pipeline,In-Transit Inventory,Home & Kitchen,Air Purifier,Air Purifier,43.0,375093.3,8723.1
Week 4,Nexlev,AP-02,FBA79684,B0DVC9Q219,AMPM,Warehouse,Home & Kitchen,Air Purifier,Air Purifier,2.0,10889.6,5444.8
Week 4,Nexlev,AP-03,FBA79692,B0DVC58QPZ,AMPM,Warehouse,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini,4.0,5387.2,1346.8
Week 4,Nexlev,AP-03,FBA79692,B0DVC58QPZ,Blinkit,Marketplace,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini,5.0,6734.0,1346.8
Week 4,Nexlev,AP-03,FBA79692,B0DVC58QPZ,Pipeline,In-Transit Inventory,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini,1000.0,1346800.0,1346.8
Week 4,Nexlev,BM-01,FBA79597,B0DNJHKZ2G,AMPM,Warehouse,HPC,Electric Massagers,Back Massager,0.0,0.0,696.54
Week 4,Nexlev,BM-02,FBK79598,B0DNJJKBKG,AMPM,Warehouse,HPC,Electric Massagers,Back & Shoulder Massager,273.0,241007.89,882.81
Week 4,Nexlev,BM-03,FBA79674,B0DV8XH455,AMPM,Warehouse,HPC,Electric Massagers,Back and Shoulder Massager Pro,1.0,903.1,903.1
Week 4,Nexlev,BR-01,FBA79570,B0DKJXRXKM,1p,1P,HPC,Skin Care,Blackhead Remover,1.0,508.01,508.01
Week 4,Nexlev,BR-01,FBA79570,B0DKJXRXKM,AMPM,Warehouse,HPC,Skin Care,Blackhead Remover,0.0,0.0,508.01
Week 4,Nexlev,BR-01,FBA79570,B0DKJXRXKM,Blinkit,Marketplace,HPC,Skin Care,Blackhead Remover,9.0,4572.11,508.01
Week 4,Nexlev,BR-01,FBA79570,B0DKJXRXKM,Open Order,In-Transit Inventory,HPC,Skin Care,Blackhead Remover,500.0,254006.24,508.01
Week 4,Nexlev,CF-01,FBA79484,B0DNJF1BLS,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Drip Coffee Maker,45.0,29034.52,645.21
Week 4,Nexlev,CFM-01,FBA79590,B0DM6BB3VT,1p,1P,HPC,Electric Massagers,Calf Massager,0.0,0.0,1088.28
Week 4,Nexlev,CFM-01,FBA79590,B0DM6BB3VT,AMPM,Warehouse,HPC,Electric Massagers,Calf Massager,3.0,3264.83,1088.28
Week 4,Nexlev,CFM-01,FBA79590,B0DM6BB3VT,Blinkit,Marketplace,HPC,Electric Massagers,Calf Massager,25.0,27206.89,1088.28
Week 4,Nexlev,CFM-01,FBA79590,B0DM6BB3VT,Pipeline,In-Transit Inventory,HPC,Electric Massagers,Calf Massager,1000.0,1088275.62,1088.28
Week 4,Nexlev,CFM-02,FBA79689,B0DVSZ2VVJ,AMPM,Warehouse,HPC,Electric Massagers,Complete Leg Massager,19.0,57913.9,3048.1
Week 4,Nexlev,CFM-03,FBA79849,B0FPGDVVCX,Pipeline,In-Transit Inventory,HPC,Electric Massagers,Calf Massager,300.0,592200.0,1974.0
Week 4,Nexlev,CM-01-BL,FBA79464,B0DFCDKMWR,1p,1P,HPC,Electric Massagers,Electric Heating Pads,3.0,1575.13,525.04
Week 4,Nexlev,CM-01-BL,FBA79464,B0DFCDKMWR,AMPM,Warehouse,HPC,Electric Massagers,Electric Heating Pads,27.0,14176.13,525.04
Week 4,Nexlev,CM-01-BL,FBA79464,B0DFCDKMWR,Blinkit,Marketplace,HPC,Electric Massagers,Electric Heating Pads,50.0,26252.09,525.04
Week 4,Nexlev,CM-02-PR,FBA79472,B0DFCDZWND,1p,1P,HPC,Electric Massagers,Electric Heating Pads,0.0,0.0,525.04
Week 4,Nexlev,CM-02-PR,FBA79472,B0DFCDZWND,AMPM,Warehouse,HPC,Electric Massagers,Electric Heating Pads,38.0,19951.59,525.04
Week 4,Nexlev,CM-02-PR,FBA79472,B0DFCDZWND,Open Order,In-Transit Inventory,HPC,Electric Massagers,Electric Heating Pads,1000.0,525041.9,525.04
Week 4,Nexlev,CR-01,FBA79265,B0D2LHNS9B,1p,1P,HPC,Skin Care,Callus Remover,121.0,61196.31,505.75
Week 4,Nexlev,CR-01,FBA79265,B0D2LHNS9B,AMPM,Warehouse,HPC,Skin Care,Callus Remover,529.0,267544.21,505.75
Week 4,Nexlev,CR-01,FBA79265,B0D2LHNS9B,Blinkit,Marketplace,HPC,Skin Care,Callus Remover,6.0,3034.53,505.75
Week 4,Nexlev,DF-01-BK,FBA79174,B0CW1JJP9S,AMPM,Warehouse,HPC,Oral Care,Dental Flosser,6.0,6057.42,1009.57
Week 4,Nexlev,EA-01,FBP79350,B0D67727VG,1p,1P,HPC,Hair Care,Hair Oil Applicator,1.0,677.35,677.35
Week 4,Nexlev,EA-01,FBP79350,B0D67727VG,AMPM,Warehouse,HPC,Hair Care,Hair Oil Applicator,868.0,587939.78,677.35
Week 4,Nexlev,EA-01,FBP79350,B0D67727VG,Blinkit,Marketplace,HPC,Hair Care,Hair Oil Applicator,69.0,46737.15,677.35
Week 4,Nexlev,EA-02,FBA79573,B0DKK15YNJ,1p,1P,HPC,Hair Care,Hair Oil Applicator,0.0,0.0,1281.32
Week 4,Nexlev,EA-02,FBA79573,B0DKK15YNJ,AMPM,Warehouse,HPC,Hair Care,Hair Oil Applicator,4.0,5125.28,1281.32
Week 4,Nexlev,EA-02,FBA79573,B0DKK15YNJ,Blinkit,Marketplace,HPC,Hair Care,Hair Oil Applicator,15.0,19219.81,1281.32
Week 4,Nexlev,EA-02,FBA79573,B0DKK15YNJ,Open Order,In-Transit Inventory,HPC,Hair Care,Hair Oil Applicator,500.0,640660.18,1281.32
Week 4,Nexlev,EM-01,FBA79594,B0DM6MG4ZH,AMPM,Warehouse,HPC,Electric Massagers,Eye Massager,1.0,677.35,677.35
Week 4,Nexlev,EM-02,FBA79595,B0DMSHZXG2,AMPM,Warehouse,HPC,Electric Massagers,Eye Massager - Pro,28.0,37931.6,1354.7
Week 4,Nexlev,ET-01-BK,FBA79233,B0CS69T7HF,1p,1P,HPC,Oral Care,Electric Toothbrush,0.0,0.0,266.77
Week 4,Nexlev,ET-01-BK,FBA79373,B0D2P5TGWK,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush,1285.0,342799.6,266.77
Week 4,Nexlev,ET-02-GN,FBA79374,B0D2P7WLJB,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush,179.0,47751.85,266.77
Week 4,Nexlev,ET-03-BL,FBA79258,B0CSG3FC4G,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush,34.0,6243.66,183.64
Week 4,Nexlev,ETC-04-WH,FBA79346,B0D25LNDSY,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush,1263.0,493642.59,390.85
Week 4,Nexlev,ETC-04-WH,FBA79346,B0D25LNDSY,Blinkit,Marketplace,HPC,Oral Care,Electric Toothbrush,50.0,19542.46,390.85
Week 4,Nexlev,ETC-05-PI,FBK79347,B0D842173P,1p,1P,HPC,Oral Care,Electric Toothbrush,2.0,781.7,390.85
Week 4,Nexlev,ETC-05-PI,FBK79347,B0D842173P,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush,82.0,32049.64,390.85
Week 4,Nexlev,ETR-06,FBA79381,B0D9KCNVNM,AMPM,Warehouse,HPC,Oral Care,Electric Toothbrush - Oscillating,67.0,42896.63,640.25
Week 4,Nexlev,ETR-06,FBA79381,B0D9KCNVNM,Blinkit,Marketplace,HPC,Oral Care,Electric Toothbrush - Oscillating,6.0,3841.49,640.25
Week 4,Nexlev,FM-01,FBA79592,B0DMSMKRD9,AMPM,Warehouse,HPC,Electric Massagers,Foot Massager,1.0,1693.37,1693.37
Week 4,Nexlev,FM-02,FBA79593,B0DMSSLXST,AMPM,Warehouse,HPC,Electric Massagers,Foot Massager - Mini,0.0,0.0,812.82
Week 4,Nexlev,FS-01,FBA79404,B0D9KFZYG8,1p,1P,HPC,Skin Care,Face Steamer,0.0,0.0,831.33
Week 4,Nexlev,FS-01,FBA79404,B0D9KFZYG8,AMPM,Warehouse,HPC,Skin Care,Face Steamer,8.0,6650.64,831.33
Week 4,Nexlev,FS-01,FBA79404,B0D9KFZYG8,Blinkit,Marketplace,HPC,Skin Care,Face Steamer,38.0,31590.54,831.33
Week 4,Nexlev,FS-01,FBA79404,B0D9KFZYG8,Open Order,In-Transit Inventory,HPC,Skin Care,Face Steamer,1000.0,831330.13,831.33
Week 4,Nexlev,GS-02,FBA78980,B0CDPMX152,Blinkit,Marketplace,Home & Kitchen,Fabric Care,Garment steamer,63.0,74427.14,1181.38
Week 4,Nexlev,GS-04,FBA79229,B0CQX9ZZMH,AMPM,Warehouse,Home & Kitchen,Fabric Care,Garment steamer,15.0,21461.37,1430.76
Week 4,Nexlev,GS-05,FBA79268,B0D383WQPB,AMPM,Warehouse,Home & Kitchen,Fabric Care,Garment steamer,953.0,827731.84,868.55
