amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
402-1706095-5808305	402-1706095-5808305	2025-12-22T17:45:16+00:00	2025-12-22T17:53:25+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Rechargeable Milk Frother & Coffee Whisker | 3 Speed | Stainless Steel Dual Spring Tech | Perfect for Coffee Lattes Milk Hot Chocolate Omlete &	FBA79810	B0FS7T8151	Cancelled	0										MANGALDOI	ASSAM	784125	IN		false				false
406-4452813-4616311	406-4452813-4616311	2025-12-22T17:16:55+00:00	2025-12-23T23:02:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window, Glass, Upholstery| 8 Accessori	FBA79277	B0D672NXC8	Shipped	1	INR	6998.0		40.0					40.0	NIMBAHERA	RAJASTHAN	312601	IN		false				false
408-0747034-6926712	408-0747034-6926712	2025-12-22T17:03:47+00:00	2025-12-22T23:07:01+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		40.0					40.0	TURA	MEGHALAYA	794001	IN		false				false
406-7609406-5630702	406-7609406-5630702	2025-12-22T16:39:39+00:00	2025-12-23T04:55:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Shipped	1	INR	1749.0		40.0					40.0	Shelgaon	MAHARASHTRA	413114	IN		false				false
406-3989712-1710719	406-3989712-1710719	2025-12-22T16:24:19+00:00	2025-12-22T18:11:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0								GHAZIABAD	UTTAR PRADESH	201014	IN		false				false
407-9438536-2632317	407-9438536-2632317	2025-12-22T16:17:45+00:00	2025-12-22T22:44:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0		40.0						NANDED WAGHALA	MAHARASHTRA	431605	IN		false				false
402-0801344-6434756	402-0801344-6434756	2025-12-22T16:02:49+00:00	2025-12-22T18:30:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0								THANE	MAHARASHTRA	401107	IN		false				false
405-3689453-3889139	405-3689453-3889139	2025-12-22T16:02:04+00:00	2025-12-22T18:40:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0								coimbatore	TAMIL NADU	641041	IN		false				false
404-8084124-2676335	404-8084124-2676335	2025-12-22T15:35:14+00:00	2025-12-23T05:55:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof|	FBA79467	B0DK9LYT4P	Shipped	1	INR	735.0		40.0					40.0	FEROZEPUR JHIRKA	HARYANA	122104	IN		false				false
408-1634283-1237137	408-1634283-1237137	2025-12-22T15:13:50+00:00	2025-12-22T18:00:12+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Greas	FBA79262	B0CYSMBCB8	Shipped	1	INR	2449.0						48.98		HYDERABAD	TELANGANA	500019	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
406-8711434-0605164	406-8711434-0605164	2025-12-22T14:58:07+00:00	2025-12-22T18:22:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0						39.88		Bengaluru	KARNATAKA	560056	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-1364653-9919534	404-1364653-9919534	2025-12-22T14:48:15+00:00	2025-12-23T00:08:15+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0		40.0					40.0	Chakai	BIHAR	811303	IN		false				false
404-5862259-2210724	404-5862259-2210724	2025-12-22T14:26:13+00:00	2025-12-22T21:47:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0						39.98		ROHTAK	HARYANA	124001	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-3134260-0090730	408-3134260-0090730	2025-12-22T14:25:07+00:00	2025-12-22T21:55:51+00:00	Shipped	Amazon	Amazon.in			Standard	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	0.0								NANDIVARAM GUDUVANCHERI	TAMIL NADU	603203	IN		false				false
405-0772754-4539518	405-0772754-4539518	2025-12-22T14:16:08+00:00	2025-12-24T08:16:27+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0								CHOORNIKKARA	KERALA	683112	IN		false				false
404-2917176-7477142	404-2917176-7477142	2025-12-22T14:06:02+00:00	2025-12-27T05:08:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0								KALYAN	MAHARASHTRA	421306	IN		false				false
404-0131531-8341111	404-0131531-8341111	2025-12-22T14:04:40+00:00	2025-12-22T18:14:58+00:00	Cancelled	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Cancelled	0										KALYAN	MAHARASHTRA	421306	IN		false				false
407-3030056-1125911	407-3030056-1125911	2025-12-22T13:58:49+00:00	2025-12-23T09:12:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	ROBERTSONPET	KARNATAKA	563122	IN		false				false
171-2587146-6741925	171-2587146-6741925	2025-12-22T13:45:10+00:00	2025-12-22T21:23:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window, Glass, Upholstery| 8 Accessori	FBA79277	B0D672NXC8	Shipped	1	INR	6998.0		40.0					40.0	JABALPUR	MADHYA PRADESH	482008	IN		false				false
406-0955319-9053945	406-0955319-9053945	2025-12-22T13:37:54+00:00	2025-12-22T14:48:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		79.0					79.0	BENGALURU	KARNATAKA	560029	IN		false				false
404-8254881-8194746	404-8254881-8194746	2025-12-22T13:37:00+00:00	2025-12-22T15:21:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		40.0					40.0	VADODARA	GUJARAT	390012	IN		false				false
406-6050610-0221953	406-6050610-0221953	2025-12-22T13:36:46+00:00	2025-12-22T14:00:36+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Cancelled	0										Seawoods, NAVI MUMBAI	MAHARASHTRA	400706	IN		false				false
406-7198391-4581121	406-7198391-4581121	2025-12-22T13:36:18+00:00	2025-12-22T17:58:11+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0						58.98		HYDERABAD	TELANGANA	500090	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-7071353-8582758	404-7071353-8582758	2025-12-22T13:34:29+00:00	2025-12-22T18:48:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	2374.0								PUNE	MAHARASHTRA	411030	IN		false				false
406-1635196-8512303	406-1635196-8512303	2025-12-22T13:32:40+00:00	2025-12-22T20:20:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foot Callus Remover | Electric Scrubber & Shaver for Dead, Hard & Cracked Skin | Professional Pedicure at Home | Waterproof | Type C | 3 Crysta	FBA79265	B0D2LHNS9B	Shipped	1	INR	689.0		40.0					40.0	KIM	GUJARAT	394110	IN		false				false
403-3483959-6418769	403-3483959-6418769	2025-12-22T13:23:09+00:00	2025-12-22T15:14:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	2	INR	4096.0								BARDOLI	GUJARAT	394601	IN		false				false
403-2635801-5168343	403-2635801-5168343	2025-12-22T13:21:08+00:00	2025-12-22T16:05:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0						40.96		THANJAVUR	TAMIL NADU	613501	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-8971767-5688361	402-8971767-5688361	2025-12-22T12:59:55+00:00	2025-12-22T16:30:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Electric Toothbrush|40000 vibrations/minute| USB Type C| 6 Modes| 2 Min timer| 30 sec Quad Interval| 4 Replaceable Brush Heads With Cover| IPX7	FBA79673	B0FJG5PFGQ	Shipped	1	INR	647.0		40.0					40.0	Surat	GUJARAT	395007	IN		false				false
404-8545813-9277129	404-8545813-9277129	2025-12-22T12:53:41+00:00	2025-12-22T23:26:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBK79271	B0DQ8W1RBV	Shipped	1	INR	1483.0		40.0					40.0	KALABURGI	KARNATAKA	585104	IN		false				false
404-5933981-9997108	404-5933981-9997108	2025-12-22T12:45:37+00:00	2025-12-22T18:55:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		40.0					40.0	GAYA	BIHAR	823002	IN		false				false
408-9067843-6427535	408-9067843-6427535	2025-12-22T12:42:46+00:00	2025-12-22T18:08:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0								CHUNAR	UTTAR PRADESH	231304	IN		false				false
408-6932114-6391507	408-6932114-6391507	2025-12-22T12:42:06+00:00	2025-12-22T12:43:39+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Cancelled	0										CHUNAR	UTTAR PRADESH	231304	IN		false				false
406-0558037-7736311	406-0558037-7736311	2025-12-22T12:16:28+00:00	2025-12-22T19:17:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		99.0					99.0	NEW DELHI	DELHI	110025	IN		false				false
403-9976008-4845103	403-9976008-4845103	2025-12-22T12:15:15+00:00	2025-12-22T18:30:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		99.0					99.0	BENGALURU	KARNATAKA	560051	IN		false				false
407-6473644-8321145	407-6473644-8321145	2025-12-22T12:11:31+00:00	2025-12-22T15:52:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0								Noida	UTTAR PRADESH	201303	IN		false				false
171-1576926-8693165	171-1576926-8693165	2025-12-22T11:55:41+00:00	2025-12-22T17:36:53+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0								NEW DELHI	DELHI	110005	IN		false				false
407-5796466-4599514	407-5796466-4599514	2025-12-22T11:51:23+00:00	2025-12-23T07:09:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0		40.0					40.0	Surat	GUJARAT	394101	IN		false				false
407-1294355-7198729	407-1294355-7198729	2025-12-22T11:38:24+00:00	2025-12-22T11:41:59+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Cancelled	0										VIJAYAWADA	ANDHRA PRADESH	520003	IN		false				false
407-5242054-3109905	407-5242054-3109905	2025-12-22T11:29:25+00:00	2025-12-22T22:05:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79472	B0DFCDZWND	Shipped	1	INR	1399.0		40.0					40.0	CHANDITALA I	WEST BENGAL	712706	IN		false				false
402-0701284-2477133	402-0701284-2477133	2025-12-22T11:26:15+00:00	2025-12-22T11:28:02+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Cancelled	0										BASTA	UTTAR PRADESH	246736	IN		false				false
407-7549306-4348357	407-7549306-4348357	2025-12-22T11:00:45+00:00	2025-12-22T17:37:00+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	2	INR	2498.0						24.98		AHMEDABAD	GUJARAT	382418	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-9268722-4743525	402-9268722-4743525	2025-12-22T11:00:03+00:00	2025-12-22T23:02:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Stand Mixer |5.5L SS Bowl | 1500W |10 Speeds | Pulse Function |Planetary Rotation | Whisk, Beater & Dough Hook|100% Copper Motor | For Roti & C	FBA79679	B0DVC7VJP1	Shipped	1	INR	5999.0								MADHURAWADA	ANDHRA PRADESH	530048	IN		false				false
407-6541505-2964360	407-6541505-2964360	2025-12-22T10:48:20+00:00	2025-12-22T17:04:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	Miraj	MAHARASHTRA	416410	IN		false				false
171-1933317-7907518	171-1933317-7907518	2025-12-22T10:43:49+00:00	2025-12-22T22:51:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0						21.98		INDORE	MADHYA PRADESH	452001	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-8328443-6369950	408-8328443-6369950	2025-12-22T10:39:13+00:00	2025-12-22T13:50:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function f	FBA79488	B0DFCG2VGS	Shipped	1	INR	1699.0								BENGALURU	KARNATAKA	560029	IN		false				false
404-0841755-2821124	404-0841755-2821124	2025-12-22T10:19:14+00:00	2025-12-22T14:34:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Spin Scrubber|6 Scrubbing Heads| For Kitchen, Bathroom, Tub, Glass | Complete cleaning tool for Home, Office & Car| 90 min runtime | 2600 mAh |	FBA79589	B0DNJP9T35	Shipped	1	INR	2049.0						40.98		TIRUPATI	ANDHRA PRADESH	517501	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-3086932-8654705	405-3086932-8654705	2025-12-22T10:16:35+00:00	2025-12-22T14:53:45+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0								MUMBAI	MAHARASHTRA	400019	IN		false				false
402-3629998-6229917	402-3629998-6229917	2025-12-22T10:13:42+00:00	2025-12-23T17:37:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0						39.98		CHENNAI	TAMIL NADU	600002	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
403-5877633-9726758	403-5877633-9726758	2025-12-22T09:51:26+00:00	2025-12-23T03:53:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0		40.0					40.0	CHANDIGARH	CHANDIGARH	160022	IN		false				false
406-3007643-0326724	406-3007643-0326724	2025-12-22T09:49:37+00:00	2025-12-22T14:46:58+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Cancelled	0										NEW DELHI	DELHI	110080	IN		false				false
402-1872575-3811534	402-1872575-3811534	2025-12-22T09:46:02+00:00	2025-12-26T15:00:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massa	FBA79573	B0DKK15YNJ	Shipped	1	INR	2599.0		40.0					40.0	LUDHIANA	PUNJAB	142022	IN		false				false
406-2062222-4045135	406-2062222-4045135	2025-12-22T09:44:29+00:00	2025-12-22T13:57:08+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0								BENGALURU	KARNATAKA	562125	IN		false				false
171-3929273-9560360	171-3929273-9560360	2025-12-22T09:41:33+00:00	2025-12-22T13:03:01+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0						39.98		Kochi	KERALA	682021	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-3871853-7690728	408-3871853-7690728	2025-12-22T09:30:07+00:00	2025-12-22T20:20:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0		40.0					40.0	KALYAN	MAHARASHTRA	421301	IN		false				false
404-6639895-3677958	404-6639895-3677958	2025-12-22T09:12:25+00:00	2025-12-22T10:57:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		99.0					99.0	GHAZIABAD	UTTAR PRADESH	201009	IN		false				false
404-1060890-7913901		2025-12-22T08:57:21+00:00	2026-01-02T08:37:56+00:00	Shipped - Returning to Seller	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	457.47							SILCHAR	ASSAM	788005	IN		false			Easy Ship	false
